Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-01-14,22:58:21.501,2.00,2.20,100.00,0.00,0.00,1199249095,0.00,0.00,1199249147,0.00,0.00,1199505839,0.00,-1,-1,1199505839,0.00,-1,-1,1199505918,0.00,-1,-1,1199505918,0.00,-1,-1,1199505715,0.00,-1,-1,1199505715,0.00,-1,-1,1199248879,100.00,-1,-1,1199248879,100.00,-1,-1,1199248862,100.00,-1,-1,1199248862,100.00,-1,-1,1199248971,100.00,-1,-1,1199248971,100.00,-1,-1,921072,56.22,56.22,30,339591,5.20,5.20,2.00,2.20,100.00,0.00,0.00,1199241892,0.00,0.00,1199241916,0.00,0.00,1199505657,0.00,-1,-1,1199505657,0.00,-1,-1,1199505669,0.00,-1,-1,1199505669,0.00,-1,-1,1199505807,0.00,-1,-1,1199505807,0.00,-1,-1,1199241720,100.00,-1,-1,1199241720,100.00,-1,-1,1199241822,100.00,-1,-1,1199241822,100.00,-1,-1,1199241847,100.00,-1,-1,1199241847,100.00,-1,-1,920747,56.20,56.20,35,369162,5.65,5.65,
2026-01-14,22:58:22.494,2.00,2.20,100.00,0.00,0.00,1200197825,0.00,0.00,1200197904,0.00,0.00,1200435769,0.00,-1,-1,1200435769,0.00,-1,-1,1200435744,0.00,-1,-1,1200435744,0.00,-1,-1,1200435461,0.00,-1,-1,1200435461,0.00,-1,-1,1200197607,100.00,-1,-1,1200197607,100.00,-1,-1,1200197624,100.00,-1,-1,1200197624,100.00,-1,-1,1200197737,100.00,-1,-1,1200197737,100.00,-1,-1,921085,56.22,56.22,30,339373,5.19,5.19,2.00,2.20,100.00,0.00,0.00,1200188593,0.00,0.00,1200188699,0.00,0.00,1200432645,0.00,-1,-1,1200432645,0.00,-1,-1,1200432660,0.00,-1,-1,1200432660,0.00,-1,-1,1200432513,0.00,-1,-1,1200432513,0.00,-1,-1,1200188583,100.00,-1,-1,1200188583,100.00,-1,-1,1200188625,100.00,-1,-1,1200188625,100.00,-1,-1,1200188594,100.00,-1,-1,1200188594,100.00,-1,-1,915348,55.87,55.87,35,367139,5.62,5.62,
2026-01-14,22:58:23.498,2.00,2.20,100.00,0.00,0.00,1199219704,0.00,0.00,1199219782,0.00,0.00,1199456327,0.00,-1,-1,1199456327,0.00,-1,-1,1199456415,0.00,-1,-1,1199456415,0.00,-1,-1,1199474541,0.00,-1,-1,1199474541,0.00,-1,-1,1199219440,100.00,-1,-1,1199219440,100.00,-1,-1,1199219541,100.00,-1,-1,1199219541,100.00,-1,-1,1199219624,100.00,-1,-1,1199219624,100.00,-1,-1,921105,56.22,56.22,30,338871,5.18,5.18,2.00,2.20,100.00,0.00,0.00,1199213273,0.00,0.00,1199213240,0.00,0.00,1199475933,0.00,-1,-1,1199475933,0.00,-1,-1,1199475894,0.00,-1,-1,1199475894,0.00,-1,-1,1199475888,0.00,-1,-1,1199475888,0.00,-1,-1,1199213464,100.00,-1,-1,1199213464,100.00,-1,-1,1199213382,100.00,-1,-1,1199213382,100.00,-1,-1,1199213381,100.00,-1,-1,1199213381,100.00,-1,-1,918120,56.04,56.04,35,368182,5.63,5.63,
2026-01-14,22:58:24.496,2.00,2.20,100.00,0.00,0.00,1200274122,0.00,0.00,1200274190,0.00,0.00,1200530377,0.00,-1,-1,1200530377,0.00,-1,-1,1200530292,0.00,-1,-1,1200530292,0.00,-1,-1,1200512412,0.00,-1,-1,1200512412,0.00,-1,-1,1200274050,100.00,-1,-1,1200274050,100.00,-1,-1,1200274101,100.00,-1,-1,1200274101,100.00,-1,-1,1200274035,100.00,-1,-1,1200274035,100.00,-1,-1,921726,56.26,56.26,30,339508,5.19,5.19,2.00,2.20,100.00,0.00,0.00,1200267991,0.00,0.00,1200268004,0.00,0.00,1200512988,0.00,-1,-1,1200512988,0.00,-1,-1,1200513066,0.00,-1,-1,1200513066,0.00,-1,-1,1200513207,0.00,-1,-1,1200513207,0.00,-1,-1,1200267781,100.00,-1,-1,1200267781,100.00,-1,-1,1200267839,100.00,-1,-1,1200267839,100.00,-1,-1,1200267931,100.00,-1,-1,1200267931,100.00,-1,-1,918281,56.05,56.05,35,369244,5.65,5.65,
2026-01-14,22:58:25.499,2.00,2.20,100.00,0.00,0.00,1199723103,0.00,0.00,1199723205,0.00,0.00,1199960981,0.00,-1,-1,1199960981,0.00,-1,-1,1199960942,0.00,-1,-1,1199960942,0.00,-1,-1,1199960995,0.00,-1,-1,1199960995,0.00,-1,-1,1199722836,100.00,-1,-1,1199722836,100.00,-1,-1,1199722836,100.00,-1,-1,1199722836,100.00,-1,-1,1199722834,100.00,-1,-1,1199722834,100.00,-1,-1,921058,56.22,56.22,30,339141,5.19,5.19,2.00,2.20,100.00,0.00,0.00,1199695456,0.00,0.00,1199695480,0.00,0.00,1199961462,0.00,-1,-1,1199961462,0.00,-1,-1,1199961447,0.00,-1,-1,1199961447,0.00,-1,-1,1199961435,0.00,-1,-1,1199961435,0.00,-1,-1,1199695338,100.00,-1,-1,1199695338,100.00,-1,-1,1199695354,100.00,-1,-1,1199695354,100.00,-1,-1,1199695392,100.00,-1,-1,1199695392,100.00,-1,-1,919353,56.11,56.11,35,368416,5.64,5.64,
2026-01-14,22:58:26.494,2.00,2.20,100.00,0.00,0.00,1199490784,0.00,0.00,1199490941,0.00,0.00,1199728776,0.00,-1,-1,1199728776,0.00,-1,-1,1199728717,0.00,-1,-1,1199728717,0.00,-1,-1,1199728715,0.00,-1,-1,1199728715,0.00,-1,-1,1199489994,100.00,-1,-1,1199489994,100.00,-1,-1,1199490062,100.00,-1,-1,1199490062,100.00,-1,-1,1199490482,100.00,-1,-1,1199490482,100.00,-1,-1,920920,56.21,56.21,30,340206,5.21,5.21,2.00,2.20,100.00,0.00,0.00,1199465829,0.00,0.00,1199465929,0.00,0.00,1199729699,0.00,-1,-1,1199729699,0.00,-1,-1,1199729672,0.00,-1,-1,1199729672,0.00,-1,-1,1199729490,0.00,-1,-1,1199729490,0.00,-1,-1,1199465953,100.00,-1,-1,1199465953,100.00,-1,-1,1199465987,100.00,-1,-1,1199465987,100.00,-1,-1,1199465949,100.00,-1,-1,1199465949,100.00,-1,-1,917269,55.99,55.99,35,367130,5.62,5.62,
2026-01-14,22:58:27.502,2.00,2.20,100.00,0.00,0.00,1199235764,0.00,0.00,1199235861,0.00,0.00,1199472643,0.00,-1,-1,1199472643,0.00,-1,-1,1199472615,0.00,-1,-1,1199472615,0.00,-1,-1,1199472442,0.00,-1,-1,1199472442,0.00,-1,-1,1199235330,100.00,-1,-1,1199235330,100.00,-1,-1,1199235403,100.00,-1,-1,1199235403,100.00,-1,-1,1199235528,100.00,-1,-1,1199235528,100.00,-1,-1,919799,56.14,56.14,30,341048,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1199246218,0.00,0.00,1199246226,0.00,0.00,1199490928,0.00,-1,-1,1199490928,0.00,-1,-1,1199490946,0.00,-1,-1,1199490946,0.00,-1,-1,1199491062,0.00,-1,-1,1199491062,0.00,-1,-1,1199245992,100.00,-1,-1,1199245992,100.00,-1,-1,1199246055,100.00,-1,-1,1199246055,100.00,-1,-1,1199246083,100.00,-1,-1,1199246083,100.00,-1,-1,921972,56.27,56.27,35,367896,5.63,5.63,
2026-01-14,22:58:28.494,2.00,2.20,100.00,0.00,0.00,1200528752,0.00,0.00,1200528736,0.00,0.00,1200764919,0.00,-1,-1,1200764919,0.00,-1,-1,1200764985,0.00,-1,-1,1200764985,0.00,-1,-1,1200764915,0.00,-1,-1,1200764915,0.00,-1,-1,1200528549,100.00,-1,-1,1200528549,100.00,-1,-1,1200528594,100.00,-1,-1,1200528594,100.00,-1,-1,1200528644,100.00,-1,-1,1200528644,100.00,-1,-1,921653,56.25,56.25,30,339407,5.19,5.19,2.00,2.20,100.00,0.00,0.00,1200500025,0.00,0.00,1200500051,0.00,0.00,1200744474,0.00,-1,-1,1200744474,0.00,-1,-1,1200744591,0.00,-1,-1,1200744591,0.00,-1,-1,1200744712,0.00,-1,-1,1200744712,0.00,-1,-1,1200499692,100.00,-1,-1,1200499692,100.00,-1,-1,1200499752,100.00,-1,-1,1200499752,100.00,-1,-1,1200499863,100.00,-1,-1,1200499863,100.00,-1,-1,915530,55.88,55.88,35,366868,5.61,5.61,
2026-01-14,22:58:29.497,2.00,2.20,100.00,0.00,0.00,1199320492,0.00,0.00,1199320573,0.00,0.00,1199556903,0.00,-1,-1,1199556903,0.00,-1,-1,1199556984,0.00,-1,-1,1199556984,0.00,-1,-1,1199557200,0.00,-1,-1,1199557200,0.00,-1,-1,1199300631,100.00,-1,-1,1199300631,100.00,-1,-1,1199300667,100.00,-1,-1,1199300667,100.00,-1,-1,1199300708,100.00,-1,-1,1199300708,100.00,-1,-1,920637,56.19,56.19,30,340020,5.20,5.20,2.00,2.20,100.00,0.00,0.00,1199284188,0.00,0.00,1199284131,0.00,0.00,1199554359,0.00,-1,-1,1199554359,0.00,-1,-1,1199554238,0.00,-1,-1,1199554238,0.00,-1,-1,1199554086,0.00,-1,-1,1199554086,0.00,-1,-1,1199284291,100.00,-1,-1,1199284291,100.00,-1,-1,1199284310,100.00,-1,-1,1199284310,100.00,-1,-1,1199284215,100.00,-1,-1,1199284215,100.00,-1,-1,920717,56.20,56.20,35,369577,5.65,5.65,
2026-01-14,22:58:30.496,2.00,2.20,100.00,0.00,0.00,1199539323,0.00,0.00,1199539351,0.00,0.00,1199776512,0.00,-1,-1,1199776512,0.00,-1,-1,1199776299,0.00,-1,-1,1199776299,0.00,-1,-1,1199776117,0.00,-1,-1,1199776117,0.00,-1,-1,1199539205,100.00,-1,-1,1199539205,100.00,-1,-1,1199539173,100.00,-1,-1,1199539173,100.00,-1,-1,1199539206,100.00,-1,-1,1199539206,100.00,-1,-1,920780,56.20,56.20,30,339625,5.20,5.20,2.00,2.20,100.00,0.00,0.00,1199552612,0.00,0.00,1199552691,0.00,0.00,1199796804,0.00,-1,-1,1199796804,0.00,-1,-1,1199796792,0.00,-1,-1,1199796792,0.00,-1,-1,1199796744,0.00,-1,-1,1199796744,0.00,-1,-1,1199552496,100.00,-1,-1,1199552496,100.00,-1,-1,1199552520,100.00,-1,-1,1199552520,100.00,-1,-1,1199552592,100.00,-1,-1,1199552592,100.00,-1,-1,917162,55.98,55.98,35,369035,5.65,5.65,
2026-01-14,22:58:31.494,2.00,2.20,100.00,0.00,0.00,1199729855,0.00,0.00,1199729990,0.00,0.00,1199985897,0.00,-1,-1,1199985897,0.00,-1,-1,1199986209,0.00,-1,-1,1199986209,0.00,-1,-1,1199986595,0.00,-1,-1,1199986595,0.00,-1,-1,1199729360,100.00,-1,-1,1199729360,100.00,-1,-1,1199729411,100.00,-1,-1,1199729411,100.00,-1,-1,1199729654,100.00,-1,-1,1199729654,100.00,-1,-1,920756,56.20,56.20,30,341669,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1199746786,0.00,0.00,1199746845,0.00,0.00,1199990831,0.00,-1,-1,1199990831,0.00,-1,-1,1199990886,0.00,-1,-1,1199990886,0.00,-1,-1,1199990897,0.00,-1,-1,1199990897,0.00,-1,-1,1199746639,100.00,-1,-1,1199746639,100.00,-1,-1,1199746721,100.00,-1,-1,1199746721,100.00,-1,-1,1199746788,100.00,-1,-1,1199746788,100.00,-1,-1,916394,55.93,55.93,35,366187,5.60,5.60,
