Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-15,05:32:25.808,2.20,2.40,100.00,0.00,0.00,1334363470,100.00,-1,-1,1334363470,100.00,-1,-1,1334363470,100.00,-1,-1,1334363470,100.00,-1,-1,1334363470,100.00,-1,-1,1334363470,100.00,-1,-1,1334363466,100.00,-1,-1,1334363466,100.00,-1,-1,1334363468,100.00,-1,-1,1334363468,100.00,-1,-1,1334363474,100.00,-1,-1,1334363474,100.00,-1,-1,1334363460,100.00,-1,-1,1334363460,100.00,-1,-1,1334363446,100.00,-1,-1,1334363446,100.00,-1,-1,1100937538,0.00,0.00,0.00,1895478,115.69,115.69,61,735038,11.25,11.25,
2026-01-15,05:32:26.808,2.20,2.40,100.00,0.00,0.00,1332643512,100.00,-1,-1,1332643512,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643510,100.00,-1,-1,1332643506,100.00,-1,-1,1332643506,100.00,-1,-1,1332643506,100.00,-1,-1,1332643506,100.00,-1,-1,1332643504,100.00,-1,-1,1332643504,100.00,-1,-1,1099515208,0.00,0.00,0.00,1896650,115.76,115.76,60,734994,11.25,11.25,
2026-01-15,05:32:27.810,2.20,2.40,100.00,0.00,0.00,1333969922,100.00,-1,-1,1333969922,100.00,-1,-1,1333969920,100.00,-1,-1,1333969920,100.00,-1,-1,1333969922,100.00,-1,-1,1333969922,100.00,-1,-1,1333969918,100.00,-1,-1,1333969918,100.00,-1,-1,1333969920,100.00,-1,-1,1333969920,100.00,-1,-1,1333969922,100.00,-1,-1,1333969922,100.00,-1,-1,1333969924,100.00,-1,-1,1333969924,100.00,-1,-1,1333969928,100.00,-1,-1,1333969928,100.00,-1,-1,1100611039,0.00,0.00,0.00,1896277,115.74,115.74,61,736125,11.26,11.26,
2026-01-15,05:32:28.811,2.20,2.40,100.00,0.00,0.00,1333115536,100.00,-1,-1,1333115536,100.00,-1,-1,1333115534,100.00,-1,-1,1333115534,100.00,-1,-1,1333115534,100.00,-1,-1,1333115534,100.00,-1,-1,1333115534,100.00,-1,-1,1333115534,100.00,-1,-1,1333115538,100.00,-1,-1,1333115538,100.00,-1,-1,1333115532,100.00,-1,-1,1333115532,100.00,-1,-1,1333115506,100.00,-1,-1,1333115506,100.00,-1,-1,1333115506,100.00,-1,-1,1333115506,100.00,-1,-1,1099906935,0.00,0.00,0.00,1897037,115.79,115.79,61,736072,11.26,11.26,
2026-01-15,05:32:29.808,2.20,2.40,100.00,0.00,0.00,1333149250,100.00,-1,-1,1333149250,100.00,-1,-1,1333149250,100.00,-1,-1,1333149250,100.00,-1,-1,1333149254,100.00,-1,-1,1333149254,100.00,-1,-1,1333149258,100.00,-1,-1,1333149258,100.00,-1,-1,1333149256,100.00,-1,-1,1333149256,100.00,-1,-1,1333149254,100.00,-1,-1,1333149254,100.00,-1,-1,1333149282,100.00,-1,-1,1333149282,100.00,-1,-1,1333149280,100.00,-1,-1,1333149280,100.00,-1,-1,1099935438,0.00,0.00,0.00,1897483,115.81,115.81,60,735624,11.26,11.26,
2026-01-15,05:32:30.808,2.20,2.40,100.00,0.00,0.00,1332654590,100.00,-1,-1,1332654590,100.00,-1,-1,1332654590,100.00,-1,-1,1332654590,100.00,-1,-1,1332654594,100.00,-1,-1,1332654594,100.00,-1,-1,1332654592,100.00,-1,-1,1332654592,100.00,-1,-1,1332654586,100.00,-1,-1,1332654586,100.00,-1,-1,1332654586,100.00,-1,-1,1332654586,100.00,-1,-1,1332654588,100.00,-1,-1,1332654588,100.00,-1,-1,1332654590,100.00,-1,-1,1332654590,100.00,-1,-1,1099525515,0.00,0.00,0.00,1897183,115.79,115.79,60,736939,11.28,11.28,
2026-01-15,05:32:31.808,2.20,2.40,100.00,0.00,0.00,1333800226,100.00,-1,-1,1333800226,100.00,-1,-1,1333800226,100.00,-1,-1,1333800226,100.00,-1,-1,1333800230,100.00,-1,-1,1333800230,100.00,-1,-1,1333800234,100.00,-1,-1,1333800234,100.00,-1,-1,1333800236,100.00,-1,-1,1333800236,100.00,-1,-1,1333800234,100.00,-1,-1,1333800234,100.00,-1,-1,1333800232,100.00,-1,-1,1333800232,100.00,-1,-1,1333800226,100.00,-1,-1,1333800226,100.00,-1,-1,1100473036,0.00,0.00,0.00,1897463,115.81,115.81,60,735931,11.26,11.26,
2026-01-15,05:32:32.810,2.20,2.40,100.00,0.00,0.00,1332637702,100.00,-1,-1,1332637702,100.00,-1,-1,1332637700,100.00,-1,-1,1332637700,100.00,-1,-1,1332637706,100.00,-1,-1,1332637706,100.00,-1,-1,1332637702,100.00,-1,-1,1332637702,100.00,-1,-1,1332637704,100.00,-1,-1,1332637704,100.00,-1,-1,1332637704,100.00,-1,-1,1332637704,100.00,-1,-1,1332637706,100.00,-1,-1,1332637706,100.00,-1,-1,1332637700,100.00,-1,-1,1332637700,100.00,-1,-1,1099511066,0.00,0.00,0.00,1897665,115.82,115.82,60,738506,11.30,11.30,
2026-01-15,05:32:33.808,2.20,2.40,100.00,0.00,0.00,1333792954,100.00,-1,-1,1333792954,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792948,100.00,-1,-1,1333792948,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792950,100.00,-1,-1,1333792942,100.00,-1,-1,1333792942,100.00,-1,-1,1333792936,100.00,-1,-1,1333792936,100.00,-1,-1,1100465468,0.00,0.00,0.00,1896824,115.77,115.77,60,738900,11.31,11.31,
2026-01-15,05:32:34.810,2.20,2.40,100.00,0.00,0.00,1332645240,100.00,-1,-1,1332645240,100.00,-1,-1,1332645240,100.00,-1,-1,1332645240,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645242,100.00,-1,-1,1332645242,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645244,100.00,-1,-1,1332645246,100.00,-1,-1,1332645246,100.00,-1,-1,1099518852,0.00,0.00,0.00,1897343,115.80,115.80,60,735982,11.26,11.26,
2026-01-15,05:32:35.808,2.20,2.40,100.00,0.00,0.00,1333805358,100.00,-1,-1,1333805358,100.00,-1,-1,1333805356,100.00,-1,-1,1333805356,100.00,-1,-1,1333805354,100.00,-1,-1,1333805354,100.00,-1,-1,1333805352,100.00,-1,-1,1333805352,100.00,-1,-1,1333805350,100.00,-1,-1,1333805350,100.00,-1,-1,1333805354,100.00,-1,-1,1333805354,100.00,-1,-1,1333805360,100.00,-1,-1,1333805360,100.00,-1,-1,1333805364,100.00,-1,-1,1333805364,100.00,-1,-1,1100475612,0.00,0.00,0.00,1896691,115.76,115.76,59,736344,11.27,11.27,
2026-01-15,05:32:36.810,2.20,2.40,100.00,0.00,0.00,1332636034,100.00,-1,-1,1332636034,100.00,-1,-1,1332636034,100.00,-1,-1,1332636034,100.00,-1,-1,1332636038,100.00,-1,-1,1332636038,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636040,100.00,-1,-1,1332636036,100.00,-1,-1,1332636036,100.00,-1,-1,1099511578,0.00,0.00,0.00,1897210,115.80,115.80,59,734789,11.24,11.24,
2026-01-15,05:32:37.808,2.20,2.40,100.00,0.00,0.00,1333804954,100.00,-1,-1,1333804954,100.00,-1,-1,1333804954,100.00,-1,-1,1333804954,100.00,-1,-1,1333804950,100.00,-1,-1,1333804950,100.00,-1,-1,1333804946,100.00,-1,-1,1333804946,100.00,-1,-1,1333804944,100.00,-1,-1,1333804944,100.00,-1,-1,1333804944,100.00,-1,-1,1333804944,100.00,-1,-1,1333804944,100.00,-1,-1,1333804944,100.00,-1,-1,1333804936,100.00,-1,-1,1333804936,100.00,-1,-1,1100475008,0.00,0.00,0.00,1898438,115.87,115.87,59,733212,11.22,11.22,
2026-01-15,05:32:38.810,2.20,2.40,100.00,0.00,0.00,1332644552,100.00,-1,-1,1332644552,100.00,-1,-1,1332644554,100.00,-1,-1,1332644554,100.00,-1,-1,1332644556,100.00,-1,-1,1332644556,100.00,-1,-1,1332644556,100.00,-1,-1,1332644556,100.00,-1,-1,1332644560,100.00,-1,-1,1332644560,100.00,-1,-1,1332644560,100.00,-1,-1,1332644560,100.00,-1,-1,1332644560,100.00,-1,-1,1332644560,100.00,-1,-1,1332644556,100.00,-1,-1,1332644556,100.00,-1,-1,1099517969,0.00,0.00,0.00,1897480,115.81,115.81,59,734001,11.23,11.23,
2026-01-15,05:32:39.811,2.20,2.40,100.00,0.00,0.00,1333798086,100.00,-1,-1,1333798086,100.00,-1,-1,1333798088,100.00,-1,-1,1333798088,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1333798086,100.00,-1,-1,1333798086,100.00,-1,-1,1333798086,100.00,-1,-1,1333798086,100.00,-1,-1,1333798090,100.00,-1,-1,1333798090,100.00,-1,-1,1100469320,0.00,0.00,0.00,1897366,115.81,115.81,59,733949,11.23,11.23,
2026-01-15,05:32:40.808,2.20,2.40,100.00,0.00,0.00,1333222446,100.00,-1,-1,1333222446,100.00,-1,-1,1333222444,100.00,-1,-1,1333222444,100.00,-1,-1,1333222444,100.00,-1,-1,1333222444,100.00,-1,-1,1333222442,100.00,-1,-1,1333222442,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1333222440,100.00,-1,-1,1099994811,0.00,0.00,0.00,1897121,115.79,115.79,59,734298,11.23,11.23,
2026-01-15,05:32:41.808,2.20,2.40,100.00,0.00,0.00,1332648670,100.00,-1,-1,1332648670,100.00,-1,-1,1332648670,100.00,-1,-1,1332648670,100.00,-1,-1,1332648674,100.00,-1,-1,1332648674,100.00,-1,-1,1332648680,100.00,-1,-1,1332648680,100.00,-1,-1,1332648676,100.00,-1,-1,1332648676,100.00,-1,-1,1332648680,100.00,-1,-1,1332648680,100.00,-1,-1,1332648676,100.00,-1,-1,1332648676,100.00,-1,-1,1332648672,100.00,-1,-1,1332648672,100.00,-1,-1,1099521830,0.00,0.00,0.00,1897803,115.83,115.83,59,733313,11.22,11.22,
2026-01-15,05:32:42.808,2.20,2.40,100.00,0.00,0.00,1333973570,100.00,-1,-1,1333973570,100.00,-1,-1,1333973570,100.00,-1,-1,1333973570,100.00,-1,-1,1333973524,100.00,-1,-1,1333973524,100.00,-1,-1,1333973526,100.00,-1,-1,1333973526,100.00,-1,-1,1333973530,100.00,-1,-1,1333973530,100.00,-1,-1,1333973528,100.00,-1,-1,1333973528,100.00,-1,-1,1333973522,100.00,-1,-1,1333973522,100.00,-1,-1,1333973524,100.00,-1,-1,1333973524,100.00,-1,-1,1100615387,0.00,0.00,0.00,1899135,115.91,115.91,59,734189,11.23,11.23,
2026-01-15,05:32:43.811,2.20,2.40,100.00,0.00,0.00,1332641516,100.00,-1,-1,1332641516,100.00,-1,-1,1332641516,100.00,-1,-1,1332641516,100.00,-1,-1,1332641512,100.00,-1,-1,1332641512,100.00,-1,-1,1332641510,100.00,-1,-1,1332641510,100.00,-1,-1,1332641514,100.00,-1,-1,1332641514,100.00,-1,-1,1332641512,100.00,-1,-1,1332641512,100.00,-1,-1,1332641514,100.00,-1,-1,1332641514,100.00,-1,-1,1332641514,100.00,-1,-1,1332641514,100.00,-1,-1,1099520309,0.00,0.00,0.00,1897972,115.84,115.84,58,733655,11.22,11.22,
2026-01-15,05:32:44.808,2.20,2.40,100.00,0.00,0.00,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1333675886,100.00,-1,-1,1333675886,100.00,-1,-1,1333675888,100.00,-1,-1,1333675888,100.00,-1,-1,1333675886,100.00,-1,-1,1333675886,100.00,-1,-1,1333675888,100.00,-1,-1,1333675888,100.00,-1,-1,1333675890,100.00,-1,-1,1333675890,100.00,-1,-1,1100363822,0.00,0.00,0.00,1897846,115.84,115.84,58,732888,11.21,11.21,
2026-01-15,05:32:45.808,2.20,2.40,100.00,0.00,0.00,1332634330,100.00,-1,-1,1332634330,100.00,-1,-1,1332634330,100.00,-1,-1,1332634330,100.00,-1,-1,1332634334,100.00,-1,-1,1332634334,100.00,-1,-1,1332634332,100.00,-1,-1,1332634332,100.00,-1,-1,1332634330,100.00,-1,-1,1332634330,100.00,-1,-1,1332634326,100.00,-1,-1,1332634326,100.00,-1,-1,1332634330,100.00,-1,-1,1332634330,100.00,-1,-1,1332634270,100.00,-1,-1,1332634270,100.00,-1,-1,1099509777,0.00,0.00,0.00,1898231,115.86,115.86,58,732947,11.21,11.21,
2026-01-15,05:32:46.810,2.20,2.40,100.00,0.00,0.00,1333986914,100.00,-1,-1,1333986914,100.00,-1,-1,1333986910,100.00,-1,-1,1333986910,100.00,-1,-1,1333986914,100.00,-1,-1,1333986914,100.00,-1,-1,1333986912,100.00,-1,-1,1333986912,100.00,-1,-1,1333986910,100.00,-1,-1,1333986910,100.00,-1,-1,1333986910,100.00,-1,-1,1333986910,100.00,-1,-1,1333986906,100.00,-1,-1,1333986906,100.00,-1,-1,1333986904,100.00,-1,-1,1333986904,100.00,-1,-1,1100625320,0.00,0.00,0.00,1899571,115.94,115.94,58,734649,11.24,11.24,
2026-01-15,05:32:47.811,2.20,2.40,100.00,0.00,0.00,1333011236,100.00,-1,-1,1333011236,100.00,-1,-1,1333011234,100.00,-1,-1,1333011234,100.00,-1,-1,1333011232,100.00,-1,-1,1333011232,100.00,-1,-1,1333011228,100.00,-1,-1,1333011228,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1333011230,100.00,-1,-1,1099820760,0.00,0.00,0.00,1897663,115.82,115.82,58,734547,11.24,11.24,
2026-01-15,05:32:48.810,2.20,2.40,100.00,0.00,0.00,1333204500,100.00,-1,-1,1333204500,100.00,-1,-1,1333204500,100.00,-1,-1,1333204500,100.00,-1,-1,1333204504,100.00,-1,-1,1333204504,100.00,-1,-1,1333204502,100.00,-1,-1,1333204502,100.00,-1,-1,1333204504,100.00,-1,-1,1333204504,100.00,-1,-1,1333204504,100.00,-1,-1,1333204504,100.00,-1,-1,1333204506,100.00,-1,-1,1333204506,100.00,-1,-1,1333204500,100.00,-1,-1,1333204500,100.00,-1,-1,1099980855,0.00,0.00,0.00,1898645,115.88,115.88,57,735617,11.25,11.25,
2026-01-15,05:32:49.810,2.20,2.40,100.00,0.00,0.00,1333228250,100.00,-1,-1,1333228250,100.00,-1,-1,1333228250,100.00,-1,-1,1333228250,100.00,-1,-1,1333228254,100.00,-1,-1,1333228254,100.00,-1,-1,1333228252,100.00,-1,-1,1333228252,100.00,-1,-1,1333228250,100.00,-1,-1,1333228250,100.00,-1,-1,1333228254,100.00,-1,-1,1333228254,100.00,-1,-1,1333228258,100.00,-1,-1,1333228258,100.00,-1,-1,1333228264,100.00,-1,-1,1333228264,100.00,-1,-1,1100002596,0.00,0.00,0.00,1900459,115.99,115.99,58,737216,11.28,11.28,
2026-01-15,05:32:50.808,2.20,2.40,100.00,0.00,0.00,1333218530,100.00,-1,-1,1333218530,100.00,-1,-1,1333218530,100.00,-1,-1,1333218530,100.00,-1,-1,1333218534,100.00,-1,-1,1333218534,100.00,-1,-1,1333218540,100.00,-1,-1,1333218540,100.00,-1,-1,1333218556,100.00,-1,-1,1333218556,100.00,-1,-1,1333218556,100.00,-1,-1,1333218556,100.00,-1,-1,1333218560,100.00,-1,-1,1333218560,100.00,-1,-1,1333218530,100.00,-1,-1,1333218530,100.00,-1,-1,1099988997,0.00,0.00,0.00,1897750,115.83,115.83,58,736068,11.26,11.26,
2026-01-15,05:32:51.808,2.20,2.40,100.00,0.00,0.00,1333217012,100.00,-1,-1,1333217012,100.00,-1,-1,1333217010,100.00,-1,-1,1333217010,100.00,-1,-1,1333217006,100.00,-1,-1,1333217006,100.00,-1,-1,1333217004,100.00,-1,-1,1333217004,100.00,-1,-1,1333217004,100.00,-1,-1,1333217004,100.00,-1,-1,1333217002,100.00,-1,-1,1333217002,100.00,-1,-1,1333217004,100.00,-1,-1,1333217004,100.00,-1,-1,1333217006,100.00,-1,-1,1333217006,100.00,-1,-1,1099989349,0.00,0.00,0.00,1897846,115.84,115.84,57,736626,11.27,11.27,
