Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-15,05:33:27.739,2.19,2.40,99.98,0.02,0.00,1332733710,100.00,-1,-1,1332733710,100.00,-1,-1,1332733704,100.00,-1,-1,1332733704,100.00,-1,-1,1332733710,100.00,-1,-1,1332733710,100.00,-1,-1,1332733732,100.00,-1,-1,1332733732,100.00,-1,-1,1332733740,100.00,-1,-1,1332733740,100.00,-1,-1,1332733740,100.00,-1,-1,1332733740,100.00,-1,-1,1332733736,100.00,-1,-1,1332733736,100.00,-1,-1,1332733730,100.00,-1,-1,1332733730,100.00,-1,-1,1099599919,0.00,0.00,0.00,2021342,123.37,123.37,53,733585,11.22,11.22,
2026-01-15,05:33:28.738,2.19,2.40,100.00,0.00,0.00,1333673568,100.00,-1,-1,1333673568,100.00,-1,-1,1333673566,100.00,-1,-1,1333673566,100.00,-1,-1,1333673564,100.00,-1,-1,1333673564,100.00,-1,-1,1333673560,100.00,-1,-1,1333673560,100.00,-1,-1,1333673564,100.00,-1,-1,1333673564,100.00,-1,-1,1333673566,100.00,-1,-1,1333673566,100.00,-1,-1,1333673570,100.00,-1,-1,1333673570,100.00,-1,-1,1333673598,100.00,-1,-1,1333673598,100.00,-1,-1,1100364766,0.00,0.00,0.00,2023760,123.52,123.52,53,734224,11.23,11.23,
2026-01-15,05:33:29.739,2.19,2.40,100.00,0.00,0.00,1332704280,100.00,-1,-1,1332704280,100.00,-1,-1,1332704286,100.00,-1,-1,1332704286,100.00,-1,-1,1332704292,100.00,-1,-1,1332704292,100.00,-1,-1,1332704300,100.00,-1,-1,1332704300,100.00,-1,-1,1332704308,100.00,-1,-1,1332704308,100.00,-1,-1,1332704302,100.00,-1,-1,1332704302,100.00,-1,-1,1332704310,100.00,-1,-1,1332704310,100.00,-1,-1,1332704318,100.00,-1,-1,1332704318,100.00,-1,-1,1099579561,0.00,0.00,0.00,2023471,123.50,123.50,54,734777,11.24,11.24,
2026-01-15,05:33:30.741,2.19,2.40,100.00,0.00,0.00,1333785486,100.00,-1,-1,1333785486,100.00,-1,-1,1333785486,100.00,-1,-1,1333785486,100.00,-1,-1,1333785490,100.00,-1,-1,1333785490,100.00,-1,-1,1333785496,100.00,-1,-1,1333785496,100.00,-1,-1,1333785502,100.00,-1,-1,1333785502,100.00,-1,-1,1333785526,100.00,-1,-1,1333785526,100.00,-1,-1,1333785534,100.00,-1,-1,1333785534,100.00,-1,-1,1333785534,100.00,-1,-1,1333785534,100.00,-1,-1,1100460968,0.00,0.00,0.00,2024900,123.59,123.59,54,735884,11.26,11.26,
2026-01-15,05:33:31.738,2.19,2.40,100.00,0.00,0.00,1333149610,100.00,-1,-1,1333149610,100.00,-1,-1,1333149630,100.00,-1,-1,1333149630,100.00,-1,-1,1333149628,100.00,-1,-1,1333149628,100.00,-1,-1,1333149626,100.00,-1,-1,1333149626,100.00,-1,-1,1333149620,100.00,-1,-1,1333149620,100.00,-1,-1,1333149618,100.00,-1,-1,1333149618,100.00,-1,-1,1333149636,100.00,-1,-1,1333149636,100.00,-1,-1,1333149634,100.00,-1,-1,1333149634,100.00,-1,-1,1099938373,0.00,0.00,0.00,2021394,123.38,123.38,53,734178,11.23,11.23,
2026-01-15,05:33:32.742,2.19,2.40,100.00,0.00,0.00,1333209084,100.00,-1,-1,1333209084,100.00,-1,-1,1333209082,100.00,-1,-1,1333209082,100.00,-1,-1,1333209080,100.00,-1,-1,1333209080,100.00,-1,-1,1333209082,100.00,-1,-1,1333209082,100.00,-1,-1,1333209076,100.00,-1,-1,1333209076,100.00,-1,-1,1333209080,100.00,-1,-1,1333209080,100.00,-1,-1,1333209042,100.00,-1,-1,1333209042,100.00,-1,-1,1333209040,100.00,-1,-1,1333209040,100.00,-1,-1,1099989297,0.00,0.00,0.00,2023191,123.49,123.49,53,734797,11.24,11.24,
2026-01-15,05:33:33.741,2.19,2.40,100.00,0.00,0.00,1333237632,100.00,-1,-1,1333237632,100.00,-1,-1,1333237630,100.00,-1,-1,1333237630,100.00,-1,-1,1333237630,100.00,-1,-1,1333237630,100.00,-1,-1,1333237630,100.00,-1,-1,1333237630,100.00,-1,-1,1333237634,100.00,-1,-1,1333237634,100.00,-1,-1,1333237632,100.00,-1,-1,1333237632,100.00,-1,-1,1333237636,100.00,-1,-1,1333237636,100.00,-1,-1,1333237638,100.00,-1,-1,1333237638,100.00,-1,-1,1100012620,0.00,0.00,0.00,2024557,123.57,123.57,53,734680,11.24,11.24,
2026-01-15,05:33:34.742,2.19,2.40,100.00,0.00,0.00,1338315846,100.00,-1,-1,1338315846,100.00,-1,-1,1338315854,100.00,-1,-1,1338315854,100.00,-1,-1,1338315860,100.00,-1,-1,1338315860,100.00,-1,-1,1338315866,100.00,-1,-1,1338315866,100.00,-1,-1,1338315870,100.00,-1,-1,1338315870,100.00,-1,-1,1338315878,100.00,-1,-1,1338315878,100.00,-1,-1,1338315880,100.00,-1,-1,1338315880,100.00,-1,-1,1338315886,100.00,-1,-1,1338315886,100.00,-1,-1,1104205671,0.00,0.00,0.00,2033425,124.11,123.62,53,738083,11.29,11.25,
2026-01-15,05:33:35.745,2.19,2.40,100.00,0.00,0.00,1334040380,100.00,-1,-1,1334040380,100.00,-1,-1,1334040378,100.00,-1,-1,1334040378,100.00,-1,-1,1334040376,100.00,-1,-1,1334040376,100.00,-1,-1,1334040370,100.00,-1,-1,1334040370,100.00,-1,-1,1334040362,100.00,-1,-1,1334040362,100.00,-1,-1,1334040378,100.00,-1,-1,1334040378,100.00,-1,-1,1334040370,100.00,-1,-1,1334040370,100.00,-1,-1,1334040362,100.00,-1,-1,1334040362,100.00,-1,-1,1100669537,0.00,0.00,0.00,2027855,123.77,123.77,53,735127,11.25,11.25,
2026-01-15,05:33:36.745,2.19,2.40,100.00,0.00,0.00,1332630792,100.00,-1,-1,1332630792,100.00,-1,-1,1332630790,100.00,-1,-1,1332630790,100.00,-1,-1,1332630790,100.00,-1,-1,1332630790,100.00,-1,-1,1332630786,100.00,-1,-1,1332630786,100.00,-1,-1,1332630786,100.00,-1,-1,1332630786,100.00,-1,-1,1332630788,100.00,-1,-1,1332630788,100.00,-1,-1,1332630786,100.00,-1,-1,1332630786,100.00,-1,-1,1332630782,100.00,-1,-1,1332630782,100.00,-1,-1,1099515585,0.00,0.00,0.00,2022409,123.44,123.44,53,733881,11.23,11.23,
2026-01-15,05:33:37.742,2.19,2.40,100.00,0.00,0.00,1333218144,100.00,-1,-1,1333218144,100.00,-1,-1,1333218150,100.00,-1,-1,1333218150,100.00,-1,-1,1333218154,100.00,-1,-1,1333218154,100.00,-1,-1,1333218158,100.00,-1,-1,1333218158,100.00,-1,-1,1333218164,100.00,-1,-1,1333218164,100.00,-1,-1,1333218170,100.00,-1,-1,1333218170,100.00,-1,-1,1333218176,100.00,-1,-1,1333218176,100.00,-1,-1,1333218180,100.00,-1,-1,1333218180,100.00,-1,-1,1100001243,0.00,0.00,0.00,2026635,123.70,123.70,53,734835,11.24,11.24,
2026-01-15,05:33:38.744,2.19,2.40,100.00,0.00,0.00,1332743218,100.00,-1,-1,1332743218,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743222,100.00,-1,-1,1332743222,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743220,100.00,-1,-1,1332743210,100.00,-1,-1,1332743210,100.00,-1,-1,1099608611,0.00,0.00,0.00,2020861,123.34,123.34,53,732496,11.21,11.21,
2026-01-15,05:33:39.742,2.19,2.40,100.00,0.00,0.00,1333683410,100.00,-1,-1,1333683410,100.00,-1,-1,1333683406,100.00,-1,-1,1333683406,100.00,-1,-1,1333683398,100.00,-1,-1,1333683398,100.00,-1,-1,1333683396,100.00,-1,-1,1333683396,100.00,-1,-1,1333683390,100.00,-1,-1,1333683390,100.00,-1,-1,1333683426,100.00,-1,-1,1333683426,100.00,-1,-1,1333683426,100.00,-1,-1,1333683426,100.00,-1,-1,1333683454,100.00,-1,-1,1333683454,100.00,-1,-1,1100373406,0.00,0.00,0.00,2024138,123.54,123.54,53,732337,11.20,11.20,
2026-01-15,05:33:40.744,2.19,2.40,100.00,0.00,0.00,1332706154,100.00,-1,-1,1332706154,100.00,-1,-1,1332706160,100.00,-1,-1,1332706160,100.00,-1,-1,1332706162,100.00,-1,-1,1332706162,100.00,-1,-1,1332706168,100.00,-1,-1,1332706168,100.00,-1,-1,1332706174,100.00,-1,-1,1332706174,100.00,-1,-1,1332706182,100.00,-1,-1,1332706182,100.00,-1,-1,1332706184,100.00,-1,-1,1332706184,100.00,-1,-1,1332706188,100.00,-1,-1,1332706188,100.00,-1,-1,1099578175,0.00,0.00,0.00,2025634,123.63,123.63,52,734288,11.23,11.23,
2026-01-15,05:33:41.745,2.19,2.40,100.00,0.00,0.00,1333704626,100.00,-1,-1,1333704626,100.00,-1,-1,1333704622,100.00,-1,-1,1333704622,100.00,-1,-1,1333704624,100.00,-1,-1,1333704624,100.00,-1,-1,1333704622,100.00,-1,-1,1333704622,100.00,-1,-1,1333704616,100.00,-1,-1,1333704616,100.00,-1,-1,1333704618,100.00,-1,-1,1333704618,100.00,-1,-1,1333704616,100.00,-1,-1,1333704616,100.00,-1,-1,1333704622,100.00,-1,-1,1333704622,100.00,-1,-1,1100392238,0.00,0.00,0.00,2025305,123.61,123.61,53,732828,11.21,11.21,
2026-01-15,05:33:42.742,2.19,2.40,100.00,0.00,0.00,1333214520,100.00,-1,-1,1333214520,100.00,-1,-1,1333214520,100.00,-1,-1,1333214520,100.00,-1,-1,1333214514,100.00,-1,-1,1333214514,100.00,-1,-1,1333214516,100.00,-1,-1,1333214516,100.00,-1,-1,1333214514,100.00,-1,-1,1333214514,100.00,-1,-1,1333214516,100.00,-1,-1,1333214516,100.00,-1,-1,1333214516,100.00,-1,-1,1333214516,100.00,-1,-1,1333214518,100.00,-1,-1,1333214518,100.00,-1,-1,1099992259,0.00,0.00,0.00,2025972,123.66,123.66,52,731965,11.20,11.20,
2026-01-15,05:33:43.745,2.19,2.40,100.00,0.00,0.00,1332698648,100.00,-1,-1,1332698648,100.00,-1,-1,1332698654,100.00,-1,-1,1332698654,100.00,-1,-1,1332698658,100.00,-1,-1,1332698658,100.00,-1,-1,1332698656,100.00,-1,-1,1332698656,100.00,-1,-1,1332698660,100.00,-1,-1,1332698660,100.00,-1,-1,1332698660,100.00,-1,-1,1332698660,100.00,-1,-1,1332698658,100.00,-1,-1,1332698658,100.00,-1,-1,1332698660,100.00,-1,-1,1332698660,100.00,-1,-1,1099573062,0.00,0.00,0.00,2026219,123.67,123.67,53,730779,11.18,11.18,
2026-01-15,05:33:44.745,2.19,2.40,100.00,0.00,0.00,1333736974,100.00,-1,-1,1333736974,100.00,-1,-1,1333736980,100.00,-1,-1,1333736980,100.00,-1,-1,1333737068,100.00,-1,-1,1333737068,100.00,-1,-1,1333737074,100.00,-1,-1,1333737074,100.00,-1,-1,1333737084,100.00,-1,-1,1333737084,100.00,-1,-1,1333737172,100.00,-1,-1,1333737172,100.00,-1,-1,1333737120,100.00,-1,-1,1333737120,100.00,-1,-1,1333737166,100.00,-1,-1,1333737166,100.00,-1,-1,1100420456,0.00,0.00,0.00,2025686,123.64,123.64,52,734565,11.24,11.24,
2026-01-15,05:33:45.745,2.19,2.40,100.00,0.00,0.00,1333219026,100.00,-1,-1,1333219026,100.00,-1,-1,1333219026,100.00,-1,-1,1333219026,100.00,-1,-1,1333219020,100.00,-1,-1,1333219020,100.00,-1,-1,1333219016,100.00,-1,-1,1333219016,100.00,-1,-1,1333219008,100.00,-1,-1,1333219008,100.00,-1,-1,1333218994,100.00,-1,-1,1333218994,100.00,-1,-1,1333218986,100.00,-1,-1,1333218986,100.00,-1,-1,1333218982,100.00,-1,-1,1333218982,100.00,-1,-1,1099994929,0.00,0.00,0.00,2025012,123.60,123.60,53,735151,11.25,11.25,
2026-01-15,05:33:46.742,2.19,2.40,100.00,0.00,0.00,1333264826,100.00,-1,-1,1333264826,100.00,-1,-1,1333264834,100.00,-1,-1,1333264834,100.00,-1,-1,1333264834,100.00,-1,-1,1333264834,100.00,-1,-1,1333264844,100.00,-1,-1,1333264844,100.00,-1,-1,1333264846,100.00,-1,-1,1333264846,100.00,-1,-1,1333264850,100.00,-1,-1,1333264850,100.00,-1,-1,1333264856,100.00,-1,-1,1333264856,100.00,-1,-1,1333264856,100.00,-1,-1,1333264856,100.00,-1,-1,1100036333,0.00,0.00,0.00,2025327,123.62,123.62,52,734321,11.24,11.24,
2026-01-15,05:33:47.742,2.19,2.40,100.00,0.00,0.00,1332744706,100.00,-1,-1,1332744706,100.00,-1,-1,1332744704,100.00,-1,-1,1332744704,100.00,-1,-1,1332744698,100.00,-1,-1,1332744698,100.00,-1,-1,1332744692,100.00,-1,-1,1332744692,100.00,-1,-1,1332744684,100.00,-1,-1,1332744684,100.00,-1,-1,1332744680,100.00,-1,-1,1332744680,100.00,-1,-1,1332744694,100.00,-1,-1,1332744694,100.00,-1,-1,1332744668,100.00,-1,-1,1332744668,100.00,-1,-1,1099609910,0.00,0.00,0.00,2026233,123.67,123.67,52,733331,11.22,11.22,
2026-01-15,05:33:48.743,2.19,2.40,100.00,0.00,0.00,1334050144,100.00,-1,-1,1334050144,100.00,-1,-1,1334050144,100.00,-1,-1,1334050144,100.00,-1,-1,1334050146,100.00,-1,-1,1334050146,100.00,-1,-1,1334050146,100.00,-1,-1,1334050146,100.00,-1,-1,1334050146,100.00,-1,-1,1334050146,100.00,-1,-1,1334050004,100.00,-1,-1,1334050004,100.00,-1,-1,1334050004,100.00,-1,-1,1334050004,100.00,-1,-1,1334050002,100.00,-1,-1,1334050002,100.00,-1,-1,1100676731,0.00,0.00,0.00,2026842,123.71,123.71,52,733395,11.22,11.22,
2026-01-15,05:33:49.742,2.19,2.40,100.00,0.00,0.00,1332803232,100.00,-1,-1,1332803232,100.00,-1,-1,1332803226,100.00,-1,-1,1332803226,100.00,-1,-1,1332803226,100.00,-1,-1,1332803226,100.00,-1,-1,1332803222,100.00,-1,-1,1332803222,100.00,-1,-1,1332803216,100.00,-1,-1,1332803216,100.00,-1,-1,1332803212,100.00,-1,-1,1332803212,100.00,-1,-1,1332803234,100.00,-1,-1,1332803234,100.00,-1,-1,1332803238,100.00,-1,-1,1332803238,100.00,-1,-1,1099654295,0.00,0.00,0.00,2024215,123.55,123.55,52,733748,11.23,11.23,
2026-01-15,05:33:50.744,2.19,2.40,100.00,0.00,0.00,1332700670,100.00,-1,-1,1332700670,100.00,-1,-1,1332700676,100.00,-1,-1,1332700676,100.00,-1,-1,1332700680,100.00,-1,-1,1332700680,100.00,-1,-1,1332700676,100.00,-1,-1,1332700676,100.00,-1,-1,1332700680,100.00,-1,-1,1332700680,100.00,-1,-1,1332700550,100.00,-1,-1,1332700550,100.00,-1,-1,1332700482,100.00,-1,-1,1332700482,100.00,-1,-1,1332700396,100.00,-1,-1,1332700396,100.00,-1,-1,1099570862,0.00,0.00,0.00,2025261,123.61,123.61,53,734163,11.23,11.23,
2026-01-15,05:33:51.742,2.19,2.40,100.00,0.00,0.00,1333732930,100.00,-1,-1,1333732930,100.00,-1,-1,1333732926,100.00,-1,-1,1333732926,100.00,-1,-1,1333732924,100.00,-1,-1,1333732924,100.00,-1,-1,1333732924,100.00,-1,-1,1333732924,100.00,-1,-1,1333732894,100.00,-1,-1,1333732894,100.00,-1,-1,1333732896,100.00,-1,-1,1333732896,100.00,-1,-1,1333732900,100.00,-1,-1,1333732900,100.00,-1,-1,1333732900,100.00,-1,-1,1333732900,100.00,-1,-1,1100417288,0.00,0.00,0.00,2025797,123.64,123.64,52,733054,11.22,11.22,
2026-01-15,05:33:52.742,2.19,2.40,100.00,0.00,0.00,1332756376,100.00,-1,-1,1332756376,100.00,-1,-1,1332756378,100.00,-1,-1,1332756378,100.00,-1,-1,1332756380,100.00,-1,-1,1332756380,100.00,-1,-1,1332756380,100.00,-1,-1,1332756380,100.00,-1,-1,1332756380,100.00,-1,-1,1332756380,100.00,-1,-1,1332756382,100.00,-1,-1,1332756382,100.00,-1,-1,1332756316,100.00,-1,-1,1332756316,100.00,-1,-1,1332756388,100.00,-1,-1,1332756388,100.00,-1,-1,1099620582,0.00,0.00,0.00,2025811,123.65,123.65,52,731996,11.20,11.20,
2026-01-15,05:33:53.744,2.19,2.40,100.00,0.00,0.00,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688200,100.00,-1,-1,1333688202,100.00,-1,-1,1333688202,100.00,-1,-1,1333688204,100.00,-1,-1,1333688204,100.00,-1,-1,1333688220,100.00,-1,-1,1333688220,100.00,-1,-1,1100377878,0.00,0.00,0.00,2024404,123.56,123.56,52,732273,11.20,11.20,
