,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-16,00:38:28.067,1197221328,100.00,-1,-1,1197221328,0.00,2,1197221328,1197221328,100.00,-1,-1,1197221328,0.00,2,1197221328,1197221346,100.00,-1,-1,1197221346,0.00,2,1197221346,1197221377,100.00,-1,-1,1197221377,0.00,2,1197221377,1197221376,100.00,-1,-1,1197221376,0.00,2,1197221376,1197221376,100.00,-1,-1,1197221376,0.00,2,1197221376,1197221376,100.00,-1,-1,1197221376,0.00,2,1197221376,1197221379,100.00,-1,-1,1197221379,0.00,2,1197221379,1097522501,0.00,0.00,0.00,2245511,137.06,137.06,44,109205,6.67,6.67,
2026-01-16,00:38:29.071,1198039461,100.00,-1,-1,1198039461,0.00,2,1198039461,1198039458,100.00,-1,-1,1198039458,0.00,2,1198039458,1198039452,100.00,-1,-1,1198039452,0.00,2,1198039452,1198039452,100.00,-1,-1,1198039452,0.00,2,1198039452,1198039458,100.00,-1,-1,1198039458,0.00,2,1198039458,1198039461,100.00,-1,-1,1198039461,0.00,2,1198039461,1198039461,100.00,-1,-1,1198039461,0.00,2,1198039461,1198039458,100.00,-1,-1,1198039458,0.00,2,1198039458,1098273959,0.00,0.00,0.00,2248806,137.26,137.26,44,109785,6.70,6.70,
2026-01-16,00:38:30.067,1196329011,100.00,-1,-1,1196329011,0.00,2,1196329011,1196329014,100.00,-1,-1,1196329014,0.00,2,1196329014,1196329017,100.00,-1,-1,1196329017,0.00,2,1196329017,1196329017,100.00,-1,-1,1196329017,0.00,2,1196329017,1196329023,100.00,-1,-1,1196329023,0.00,2,1196329023,1196329062,100.00,-1,-1,1196329062,0.00,2,1196329062,1196329062,100.00,-1,-1,1196329062,0.00,2,1196329062,1196329059,100.00,-1,-1,1196329059,0.00,2,1196329059,1096696029,0.00,0.00,0.00,2244191,136.97,136.97,43,109436,6.68,6.68,
2026-01-16,00:38:31.072,1198075776,100.00,-1,-1,1198075776,0.00,2,1198075776,1198075749,100.00,-1,-1,1198075749,0.00,2,1198075749,1198075743,100.00,-1,-1,1198075743,0.00,2,1198075743,1198075740,100.00,-1,-1,1198075740,0.00,2,1198075740,1198075743,100.00,-1,-1,1198075743,0.00,2,1198075743,1198075746,100.00,-1,-1,1198075746,0.00,2,1198075746,1198075749,100.00,-1,-1,1198075749,0.00,2,1198075749,1198075752,100.00,-1,-1,1198075752,0.00,2,1198075752,1098308418,0.00,0.00,0.00,2247544,137.18,137.18,44,110284,6.73,6.73,
2026-01-16,00:38:32.067,1196288727,100.00,-1,-1,1196288727,0.00,2,1196288727,1196288727,100.00,-1,-1,1196288727,0.00,2,1196288727,1196288730,100.00,-1,-1,1196288730,0.00,2,1196288730,1196288733,100.00,-1,-1,1196288733,0.00,2,1196288733,1196288733,100.00,-1,-1,1196288733,0.00,2,1196288733,1196288727,100.00,-1,-1,1196288727,0.00,2,1196288727,1196288727,100.00,-1,-1,1196288727,0.00,2,1196288727,1196288724,100.00,-1,-1,1196288724,0.00,2,1196288724,1096659770,0.00,0.00,0.00,2242341,136.86,136.86,43,110452,6.74,6.74,
2026-01-16,00:38:33.071,1201800420,100.00,-1,-1,1201800420,0.00,2,1201800420,1201800423,100.00,-1,-1,1201800423,0.00,2,1201800423,1201800426,100.00,-1,-1,1201800426,0.00,2,1201800426,1201800426,100.00,-1,-1,1201800426,0.00,2,1201800426,1201800423,100.00,-1,-1,1201800423,0.00,2,1201800423,1201800423,100.00,-1,-1,1201800423,0.00,2,1201800423,1201800429,100.00,-1,-1,1201800429,0.00,2,1201800429,1201800429,100.00,-1,-1,1201800429,0.00,2,1201800429,1101719440,0.00,0.00,0.00,2255118,137.64,137.09,43,111865,6.83,6.80,
2026-01-16,00:38:34.076,1198027539,100.00,-1,-1,1198027539,0.00,2,1198027539,1198027542,100.00,-1,-1,1198027542,0.00,2,1198027542,1198027536,100.00,-1,-1,1198027536,0.00,2,1198027536,1198027536,100.00,-1,-1,1198027536,0.00,2,1198027536,1198027533,100.00,-1,-1,1198027533,0.00,2,1198027533,1198027533,100.00,-1,-1,1198027533,0.00,2,1198027533,1198027536,100.00,-1,-1,1198027536,0.00,2,1198027536,1198027542,100.00,-1,-1,1198027542,0.00,2,1198027542,1098261310,0.00,0.00,0.00,2247750,137.19,137.19,43,111164,6.78,6.78,
2026-01-16,00:38:35.074,1196514954,100.00,-1,-1,1196514954,0.00,2,1196514954,1196514954,100.00,-1,-1,1196514954,0.00,2,1196514954,1196514957,100.00,-1,-1,1196514957,0.00,2,1196514957,1196514957,100.00,-1,-1,1196514957,0.00,2,1196514957,1196514954,100.00,-1,-1,1196514954,0.00,2,1196514954,1196514954,100.00,-1,-1,1196514954,0.00,2,1196514954,1196514954,100.00,-1,-1,1196514954,0.00,2,1196514954,1196514960,100.00,-1,-1,1196514960,0.00,2,1196514960,1096871025,0.00,0.00,0.00,2243622,136.94,136.94,42,111184,6.79,6.79,
2026-01-16,00:38:36.071,1197189897,100.00,-1,-1,1197189897,0.00,2,1197189897,1197189894,100.00,-1,-1,1197189894,0.00,2,1197189894,1197189891,100.00,-1,-1,1197189891,0.00,2,1197189891,1197189894,100.00,-1,-1,1197189894,0.00,2,1197189894,1197189891,100.00,-1,-1,1197189891,0.00,2,1197189891,1197189897,100.00,-1,-1,1197189897,0.00,2,1197189897,1197189900,100.00,-1,-1,1197189900,0.00,2,1197189900,1197189897,100.00,-1,-1,1197189897,0.00,2,1197189897,1097498977,0.00,0.00,0.00,2246810,137.13,137.13,43,110710,6.76,6.76,
2026-01-16,00:38:37.076,1198096908,100.00,-1,-1,1198096908,0.00,2,1198096908,1198096911,100.00,-1,-1,1198096911,0.00,2,1198096911,1198096911,100.00,-1,-1,1198096911,0.00,2,1198096911,1198096911,100.00,-1,-1,1198096911,0.00,2,1198096911,1198096911,100.00,-1,-1,1198096911,0.00,2,1198096911,1198096914,100.00,-1,-1,1198096914,0.00,2,1198096914,1198096911,100.00,-1,-1,1198096911,0.00,2,1198096911,1198096914,100.00,-1,-1,1198096914,0.00,2,1198096914,1098339943,0.00,0.00,0.00,2249652,137.31,137.31,43,110980,6.77,6.77,
2026-01-16,00:38:38.071,1196283078,100.00,-1,-1,1196283078,0.00,2,1196283078,1196283081,100.00,-1,-1,1196283081,0.00,2,1196283081,1196283081,100.00,-1,-1,1196283081,0.00,2,1196283081,1196283081,100.00,-1,-1,1196283081,0.00,2,1196283081,1196283081,100.00,-1,-1,1196283081,0.00,2,1196283081,1196283084,100.00,-1,-1,1196283084,0.00,2,1196283084,1196283087,100.00,-1,-1,1196283087,0.00,2,1196283087,1196283090,100.00,-1,-1,1196283090,0.00,2,1196283090,1096651446,0.00,0.00,0.00,2243844,136.95,136.95,43,111514,6.81,6.81,
2026-01-16,00:38:39.074,1198048104,100.00,-1,-1,1198048104,0.00,2,1198048104,1198048104,100.00,-1,-1,1198048104,0.00,2,1198048104,1198048107,100.00,-1,-1,1198048107,0.00,2,1198048107,1198048104,100.00,-1,-1,1198048104,0.00,2,1198048104,1198048104,100.00,-1,-1,1198048104,0.00,2,1198048104,1198048101,100.00,-1,-1,1198048101,0.00,2,1198048101,1198048101,100.00,-1,-1,1198048101,0.00,2,1198048101,1198048101,100.00,-1,-1,1198048101,0.00,2,1198048101,1098283854,0.00,0.00,0.00,2247756,137.19,137.19,43,112200,6.85,6.85,
2026-01-16,00:38:40.071,1196285535,100.00,-1,-1,1196285535,0.00,2,1196285535,1196285535,100.00,-1,-1,1196285535,0.00,2,1196285535,1196285535,100.00,-1,-1,1196285535,0.00,2,1196285535,1196285535,100.00,-1,-1,1196285535,0.00,2,1196285535,1196285538,100.00,-1,-1,1196285538,0.00,2,1196285538,1196285541,100.00,-1,-1,1196285541,0.00,2,1196285541,1196285541,100.00,-1,-1,1196285541,0.00,2,1196285541,1196285541,100.00,-1,-1,1196285541,0.00,2,1196285541,1096658742,0.00,0.00,0.00,2243714,136.95,136.95,42,111393,6.80,6.80,
2026-01-16,00:38:41.075,1198035375,100.00,-1,-1,1198035375,0.00,2,1198035375,1198035375,100.00,-1,-1,1198035375,0.00,2,1198035375,1198035375,100.00,-1,-1,1198035375,0.00,2,1198035375,1198035375,100.00,-1,-1,1198035375,0.00,2,1198035375,1198035375,100.00,-1,-1,1198035375,0.00,2,1198035375,1198035372,100.00,-1,-1,1198035372,0.00,2,1198035372,1198035372,100.00,-1,-1,1198035372,0.00,2,1198035372,1198035372,100.00,-1,-1,1198035372,0.00,2,1198035372,1098268801,0.00,0.00,0.00,2250970,137.39,137.39,42,111555,6.81,6.81,
2026-01-16,00:38:42.071,1196336745,100.00,-1,-1,1196336745,0.00,2,1196336745,1196336742,100.00,-1,-1,1196336742,0.00,2,1196336742,1196336739,100.00,-1,-1,1196336739,0.00,2,1196336739,1196336742,100.00,-1,-1,1196336742,0.00,2,1196336742,1196336742,100.00,-1,-1,1196336742,0.00,2,1196336742,1196336739,100.00,-1,-1,1196336739,0.00,2,1196336739,1196336739,100.00,-1,-1,1196336739,0.00,2,1196336739,1196336739,100.00,-1,-1,1196336739,0.00,2,1196336739,1096709545,0.00,0.00,0.00,2245797,137.07,137.07,42,111044,6.78,6.78,
2026-01-16,00:38:43.075,1198076982,100.00,-1,-1,1198076982,0.00,2,1198076982,1198076976,100.00,-1,-1,1198076976,0.00,2,1198076976,1198076976,100.00,-1,-1,1198076976,0.00,2,1198076976,1198076976,100.00,-1,-1,1198076976,0.00,2,1198076976,1198076973,100.00,-1,-1,1198076973,0.00,2,1198076973,1198076973,100.00,-1,-1,1198076973,0.00,2,1198076973,1198076973,100.00,-1,-1,1198076973,0.00,2,1198076973,1198076976,100.00,-1,-1,1198076976,0.00,2,1198076976,1098309006,0.00,0.00,0.00,2250014,137.33,137.33,42,111443,6.80,6.80,
2026-01-16,00:38:44.071,1196278773,100.00,-1,-1,1196278773,0.00,2,1196278773,1196278770,100.00,-1,-1,1196278770,0.00,2,1196278770,1196278770,100.00,-1,-1,1196278770,0.00,2,1196278770,1196278773,100.00,-1,-1,1196278773,0.00,2,1196278773,1196278776,100.00,-1,-1,1196278776,0.00,2,1196278776,1196278776,100.00,-1,-1,1196278776,0.00,2,1196278776,1196278779,100.00,-1,-1,1196278779,0.00,2,1196278779,1196278776,100.00,-1,-1,1196278776,0.00,2,1196278776,1096647915,0.00,0.00,0.00,2245141,137.03,137.03,42,109943,6.71,6.71,
2026-01-16,00:38:45.074,1198026483,100.00,-1,-1,1198026483,0.00,2,1198026483,1198026480,100.00,-1,-1,1198026480,0.00,2,1198026480,1198026480,100.00,-1,-1,1198026480,0.00,2,1198026480,1198026480,100.00,-1,-1,1198026480,0.00,2,1198026480,1198026477,100.00,-1,-1,1198026477,0.00,2,1198026477,1198026477,100.00,-1,-1,1198026477,0.00,2,1198026477,1198026477,100.00,-1,-1,1198026477,0.00,2,1198026477,1198026480,100.00,-1,-1,1198026480,0.00,2,1198026480,1098267197,0.00,0.00,0.00,2247462,137.17,137.17,42,111181,6.79,6.79,
2026-01-16,00:38:46.071,1196342328,100.00,-1,-1,1196342328,0.00,2,1196342328,1196342325,100.00,-1,-1,1196342325,0.00,2,1196342325,1196342328,100.00,-1,-1,1196342328,0.00,2,1196342328,1196342334,100.00,-1,-1,1196342334,0.00,2,1196342334,1196342334,100.00,-1,-1,1196342334,0.00,2,1196342334,1196342334,100.00,-1,-1,1196342334,0.00,2,1196342334,1196342334,100.00,-1,-1,1196342334,0.00,2,1196342334,1196342337,100.00,-1,-1,1196342337,0.00,2,1196342337,1096706719,0.00,0.00,0.00,2245828,137.07,137.07,42,111413,6.80,6.80,
2026-01-16,00:38:47.075,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071765,100.00,-1,-1,1198071765,0.00,2,1198071765,1198071762,100.00,-1,-1,1198071762,0.00,2,1198071762,1098307083,0.00,0.00,0.00,2248518,137.24,137.24,42,111687,6.82,6.82,
2026-01-16,00:38:48.075,1196302101,100.00,-1,-1,1196302101,0.00,2,1196302101,1196302104,100.00,-1,-1,1196302104,0.00,2,1196302104,1196302104,100.00,-1,-1,1196302104,0.00,2,1196302104,1196302104,100.00,-1,-1,1196302104,0.00,2,1196302104,1196302107,100.00,-1,-1,1196302107,0.00,2,1196302107,1196302104,100.00,-1,-1,1196302104,0.00,2,1196302104,1196302107,100.00,-1,-1,1196302107,0.00,2,1196302107,1196302107,100.00,-1,-1,1196302107,0.00,2,1196302107,1096672759,0.00,0.00,0.00,2244969,137.02,137.02,41,111098,6.78,6.78,
2026-01-16,00:38:49.075,1197180969,100.00,-1,-1,1197180969,0.00,2,1197180969,1197180966,100.00,-1,-1,1197180966,0.00,2,1197180966,1197180966,100.00,-1,-1,1197180966,0.00,2,1197180966,1197180969,100.00,-1,-1,1197180969,0.00,2,1197180969,1197180966,100.00,-1,-1,1197180966,0.00,2,1197180966,1197180990,100.00,-1,-1,1197180990,0.00,2,1197180990,1197180990,100.00,-1,-1,1197180990,0.00,2,1197180990,1197180993,100.00,-1,-1,1197180993,0.00,2,1197180993,1097481638,0.00,0.00,0.00,2246459,137.11,137.11,42,111252,6.79,6.79,
2026-01-16,00:38:50.075,1197186090,100.00,-1,-1,1197186090,0.00,2,1197186090,1197186090,100.00,-1,-1,1197186090,0.00,2,1197186090,1197186087,100.00,-1,-1,1197186087,0.00,2,1197186087,1197186084,100.00,-1,-1,1197186084,0.00,2,1197186084,1197186102,100.00,-1,-1,1197186102,0.00,2,1197186102,1197186105,100.00,-1,-1,1197186105,0.00,2,1197186105,1197186084,100.00,-1,-1,1197186084,0.00,2,1197186084,1197186090,100.00,-1,-1,1197186090,0.00,2,1197186090,1097493452,0.00,0.00,0.00,2247473,137.17,137.17,42,111375,6.80,6.80,
2026-01-16,00:38:51.073,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179115,100.00,-1,-1,1197179115,0.00,2,1197179115,1197179136,100.00,-1,-1,1197179136,0.00,2,1197179136,1097479036,0.00,0.00,0.00,2246343,137.11,137.11,41,110055,6.72,6.72,
2026-01-16,00:38:52.073,1197190416,100.00,-1,-1,1197190416,0.00,2,1197190416,1197190416,100.00,-1,-1,1197190416,0.00,2,1197190416,1197190419,100.00,-1,-1,1197190419,0.00,2,1197190419,1197190419,100.00,-1,-1,1197190419,0.00,2,1197190419,1197190422,100.00,-1,-1,1197190422,0.00,2,1197190422,1197190419,100.00,-1,-1,1197190419,0.00,2,1197190419,1197190419,100.00,-1,-1,1197190419,0.00,2,1197190419,1197190419,100.00,-1,-1,1197190419,0.00,2,1197190419,1097492586,0.00,0.00,0.00,2246249,137.10,137.10,42,108791,6.64,6.64,
2026-01-16,00:38:53.074,1197177249,100.00,-1,-1,1197177249,0.00,2,1197177249,1197177249,100.00,-1,-1,1197177249,0.00,2,1197177249,1197177231,100.00,-1,-1,1197177231,0.00,2,1197177231,1197177231,100.00,-1,-1,1197177231,0.00,2,1197177231,1197177234,100.00,-1,-1,1197177234,0.00,2,1197177234,1197177234,100.00,-1,-1,1197177234,0.00,2,1197177234,1197177198,100.00,-1,-1,1197177198,0.00,2,1197177198,1197177201,100.00,-1,-1,1197177201,0.00,2,1197177201,1097477727,0.00,0.00,0.00,2244665,137.00,137.00,41,109132,6.66,6.66,
2026-01-16,00:38:54.071,1197240141,100.00,-1,-1,1197240141,0.00,2,1197240141,1197240141,100.00,-1,-1,1197240141,0.00,2,1197240141,1197240144,100.00,-1,-1,1197240144,0.00,2,1197240144,1197240147,100.00,-1,-1,1197240147,0.00,2,1197240147,1197240144,100.00,-1,-1,1197240144,0.00,2,1197240144,1197240147,100.00,-1,-1,1197240147,0.00,2,1197240147,1197240147,100.00,-1,-1,1197240147,0.00,2,1197240147,1197240150,100.00,-1,-1,1197240150,0.00,2,1197240150,1097542510,0.00,0.00,0.00,2246448,137.11,137.11,42,110715,6.76,6.76,
2026-01-16,00:38:55.076,1198042764,100.00,-1,-1,1198042764,0.00,2,1198042764,1198042770,100.00,-1,-1,1198042770,0.00,2,1198042770,1198042773,100.00,-1,-1,1198042773,0.00,2,1198042773,1198042770,100.00,-1,-1,1198042770,0.00,2,1198042770,1198042770,100.00,-1,-1,1198042770,0.00,2,1198042770,1198042770,100.00,-1,-1,1198042770,0.00,2,1198042770,1198042773,100.00,-1,-1,1198042773,0.00,2,1198042773,1198042767,100.00,-1,-1,1198042767,0.00,2,1198042767,1098271322,0.00,0.00,0.00,2249761,137.31,137.18,41,111059,6.78,6.77,
2026-01-16,00:38:56.073,1197467232,100.00,-1,-1,1197467232,0.00,2,1197467232,1197467235,100.00,-1,-1,1197467235,0.00,2,1197467235,1197467232,100.00,-1,-1,1197467232,0.00,2,1197467232,1197467232,100.00,-1,-1,1197467232,0.00,2,1197467232,1197467220,100.00,-1,-1,1197467220,0.00,2,1197467220,1197467277,100.00,-1,-1,1197467277,0.00,2,1197467277,1197467286,100.00,-1,-1,1197467286,0.00,2,1197467286,1197467304,100.00,-1,-1,1197467304,0.00,2,1197467304,1097745558,0.00,0.00,0.00,2247933,137.20,137.20,41,110232,6.73,6.73,
2026-01-16,00:38:57.073,1197178314,100.00,-1,-1,1197178314,0.00,2,1197178314,1197178317,100.00,-1,-1,1197178317,0.00,2,1197178317,1197178314,100.00,-1,-1,1197178314,0.00,2,1197178314,1197178311,100.00,-1,-1,1197178311,0.00,2,1197178311,1197178311,100.00,-1,-1,1197178311,0.00,2,1197178311,1197178314,100.00,-1,-1,1197178314,0.00,2,1197178314,1197178314,100.00,-1,-1,1197178314,0.00,2,1197178314,1197178314,100.00,-1,-1,1197178314,0.00,2,1197178314,1097478842,0.00,0.00,0.00,2249005,137.27,137.27,41,111170,6.79,6.79,
