,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-16,00:32:53.888,1063683905,90.12,11835065,13131900,1063683905,100.00,-1,-1,1063683957,90.99,14232870,15642411,1063683957,100.00,-1,-1,1063683985,91.92,15519060,16883872,1063683985,100.00,-1,-1,1063684032,90.40,12820485,14182453,1063684032,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997202549,0.00,0.00,0.00,875133,53.41,53.52,46,140968,2.16,2.16,
2026-01-16,00:32:54.888,1064136608,94.57,23959564,25336585,1064136608,100.00,-1,-1,1064136619,94.10,23286976,24747363,1064136619,100.00,-1,-1,1064136677,93.81,20373052,21717075,1064136677,100.00,-1,-1,1064136731,94.08,22246662,23647482,1064136731,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997628901,0.00,0.00,0.00,876454,53.49,53.66,46,135069,2.07,2.07,
2026-01-16,00:32:55.888,1064174787,93.19,19445379,20866172,1064174787,100.00,-1,-1,1064174750,93.00,19032337,20464899,1064174750,100.00,-1,-1,1064174661,93.39,22084263,23648325,1064174661,100.00,-1,-1,1064174609,93.34,23099777,24748246,1064174609,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997663690,0.00,0.00,0.00,875286,53.42,53.53,46,133405,2.04,2.05,
2026-01-16,00:32:56.884,1064180275,94.42,23924422,25337625,1064180275,100.00,-1,-1,1064180362,94.10,22759444,24185917,1064180362,100.00,-1,-1,1064180420,94.72,29647997,31299424,1064180420,100.00,-1,-1,1064180493,94.25,25075565,26604512,1064180493,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997669205,0.00,0.00,0.00,876496,53.50,53.66,46,134905,2.06,2.07,
2026-01-16,00:32:57.887,1063673317,93.70,22651727,24174393,1063673317,100.00,-1,-1,1063673321,93.41,20699352,22159860,1063673321,100.00,-1,-1,1063673326,93.39,19867392,21273466,1063673326,100.00,-1,-1,1063673282,93.40,20697586,22159860,1063673282,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997194847,0.00,0.00,0.00,875467,53.43,53.54,46,136917,2.09,2.10,
2026-01-16,00:32:58.884,1064686913,93.51,21183737,22652913,1064686913,100.00,-1,-1,1064686921,92.83,19767615,21293738,1064686921,100.00,-1,-1,1064686903,94.87,32582786,34344738,1064686903,100.00,-1,-1,1064686844,93.58,22141855,23659707,1064686844,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998141977,0.00,0.00,0.00,876390,53.49,53.60,46,135245,2.07,2.07,
2026-01-16,00:32:59.885,1064752501,95.81,28337807,29576458,1064752501,100.00,-1,-1,1064752418,95.74,27550144,28777092,1064752418,100.00,-1,-1,1064752367,96.16,30112657,31316246,1064752367,100.00,-1,-1,1064752363,95.72,27545452,28777090,1064752363,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998206523,0.00,0.00,0.00,877159,53.54,53.64,45,131736,2.02,2.02,
2026-01-16,00:33:00.886,1064732961,94.30,27891158,29575915,1064732961,100.00,-1,-1,1064733022,94.42,27926082,29575917,1064733022,100.00,-1,-1,1064733067,94.91,28873872,30420944,1064733067,100.00,-1,-1,1064733153,94.67,30545903,32264641,1064733153,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998187105,0.00,0.00,0.00,876372,53.49,53.60,46,134853,2.06,2.07,
2026-01-16,00:33:01.887,1064106920,93.48,19130084,20463594,1064106920,100.00,-1,-1,1064106927,93.47,18084027,19347398,1064106927,100.00,-1,-1,1064106999,93.98,20834170,22168895,1064106999,100.00,-1,-1,1064106952,94.33,22307139,23646821,1064106952,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997599974,0.00,0.00,0.00,875998,53.47,53.57,46,135630,2.08,2.08,
2026-01-16,00:33:02.885,1064255698,93.05,17073462,18349236,1064255698,100.00,-1,-1,1064255860,93.90,19595200,20867761,1064255860,100.00,-1,-1,1064255746,94.46,21388571,22643739,1064255746,100.00,-1,-1,1064255791,94.76,23454064,24750134,1064255791,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997740534,0.00,0.00,0.00,875378,53.43,53.54,45,135378,2.07,2.08,
2026-01-16,00:33:03.886,1064737854,92.94,20615204,22182038,1064737854,100.00,-1,-1,1064737746,92.57,20970230,22653994,1064737746,100.00,-1,-1,1064737804,92.79,20582143,22182037,1064737804,100.00,-1,-1,1064737828,92.99,23573097,25350900,1064737828,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998190734,0.00,0.00,0.00,877270,53.54,53.65,46,139387,2.13,2.14,
2026-01-16,00:33:04.889,1064738637,93.49,21639251,23146492,1064738637,100.00,-1,-1,1064738668,92.82,19764926,21294773,1064738668,100.00,-1,-1,1064738762,93.25,21584435,23146494,1064738762,100.00,-1,-1,1064738707,93.17,22044198,23660860,1064738707,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998193635,0.00,0.00,0.00,876497,53.50,53.60,45,137514,2.10,2.11,
2026-01-16,00:33:05.886,1064067705,92.89,19380315,20864072,1064067705,100.00,-1,-1,1064067694,92.80,20570982,22168076,1064067694,100.00,-1,-1,1064067548,92.92,18655787,20076746,1064067548,100.00,-1,-1,1064067501,92.27,18880423,20462836,1064067501,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997562343,0.00,0.00,0.00,875463,53.43,53.59,45,138194,2.11,2.12,
2026-01-16,00:33:06.890,1063679468,94.84,28022536,29546651,1063679468,100.00,-1,-1,1063679591,94.22,25055960,26591989,1063679591,100.00,-1,-1,1063679717,94.28,25070882,26591992,1063679717,100.00,-1,-1,1063679814,93.99,22216419,23637329,1063679814,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997200174,0.00,0.00,0.00,875570,53.44,53.55,45,134922,2.06,2.07,
2026-01-16,00:33:07.886,1064672636,92.90,21501479,23145057,1064672636,100.00,-1,-1,1064672541,93.64,23184980,24759826,1064672541,100.00,-1,-1,1064672537,93.68,22667713,24197103,1064672537,100.00,-1,-1,1064672545,92.81,18298340,19716158,1064672545,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998130518,0.00,0.00,0.00,877245,53.54,53.65,45,136179,2.08,2.09,
2026-01-16,00:33:08.887,1064732097,91.73,16011429,17454624,1064732097,100.00,-1,-1,1064732067,91.15,15652920,17173097,1064732067,100.00,-1,-1,1064732008,91.56,15474091,16900508,1064732008,100.00,-1,-1,1064731936,91.43,16225093,17745532,1064731936,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998186501,0.00,0.00,0.00,876534,53.50,53.61,45,140144,2.14,2.15,
2026-01-16,00:33:09.891,1064745966,93.82,24974848,26618649,1064745966,100.00,-1,-1,1064745836,93.72,26259217,28019627,1064745836,100.00,-1,-1,1064745724,93.01,19807357,21294914,1064745724,100.00,-1,-1,1064745709,93.43,21625848,23146645,1064745709,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998199419,0.00,0.00,0.00,876314,53.49,53.59,45,136862,2.09,2.10,
2026-01-16,00:33:10.887,1064121669,95.45,29019318,30403476,1064121669,100.00,-1,-1,1064121646,95.72,32857358,34326504,1064121646,100.00,-1,-1,1064121656,95.65,31807745,33253801,1064121656,100.00,-1,-1,1064121695,95.29,31686845,33253802,1064121695,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997613286,0.00,0.00,0.00,876444,53.49,53.60,45,132057,2.02,2.02,
2026-01-16,00:33:11.892,1064734333,94.73,29665277,31315715,1064734333,100.00,-1,-1,1064734406,94.21,32358307,34346271,1064734406,100.00,-1,-1,1064734496,94.13,27839494,29575958,1064734496,100.00,-1,-1,1064734514,93.51,26199691,28019329,1064734514,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998187970,0.00,0.00,0.00,876339,53.49,53.59,45,134863,2.06,2.07,
2026-01-16,00:33:12.888,1064689769,94.97,24073737,25349756,1064689769,100.00,-1,-1,1064689974,95.43,27459978,28775404,1064689974,100.00,-1,-1,1064689977,94.91,24645730,25968048,1064689977,100.00,-1,-1,1064689934,95.21,25343570,26617248,1064689934,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998147164,0.00,0.00,0.00,876468,53.50,53.60,45,131984,2.02,2.02,
2026-01-16,00:33:13.891,1063685835,95.00,23499160,24736879,1063685835,100.00,-1,-1,1063685703,94.63,20969500,22160118,1063685703,100.00,-1,-1,1063685636,94.30,20471089,21707870,1063685636,100.00,-1,-1,1063685664,94.56,21399503,22631609,1063685664,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997205011,0.00,0.00,0.00,875553,53.44,53.60,45,133276,2.04,2.05,
2026-01-16,00:33:14.891,1063620829,95.50,28214727,29545023,1063620829,100.00,-1,-1,1063620800,95.87,29989807,31282964,1063620800,100.00,-1,-1,1063620855,95.32,25346818,26590521,1063620855,100.00,-1,-1,1063620882,95.23,24703375,25941972,1063620882,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997146134,0.00,0.00,0.00,875509,53.44,53.54,44,131687,2.01,2.02,
2026-01-16,00:33:15.887,1064164835,96.40,35373293,36695339,1064164835,100.00,-1,-1,1064164849,95.62,27501162,28761212,1064164849,100.00,-1,-1,1064164918,96.54,38051170,39413515,1064164918,100.00,-1,-1,1064164882,96.06,34073393,35472162,1064164882,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997654243,0.00,0.00,0.00,876473,53.50,53.66,45,130889,2.00,2.01,
2026-01-16,00:33:16.890,1063668052,94.90,31545623,33239626,1063668052,100.00,-1,-1,1063668004,94.83,28818998,30390514,1063668004,100.00,-1,-1,1063667904,94.01,22221706,23637064,1063667904,100.00,-1,-1,1063667950,95.10,30651597,32232362,1063667950,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997188060,0.00,0.00,0.00,875519,53.44,53.60,44,134122,2.05,2.06,
2026-01-16,00:33:17.887,1063635473,94.69,23979438,25324654,1063635473,100.00,-1,-1,1063635529,95.55,31760061,33238610,1063635529,100.00,-1,-1,1063635594,95.28,27390164,28746907,1063635594,100.00,-1,-1,1063635595,94.82,24599110,25942331,1063635595,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997158184,0.00,0.00,0.00,875583,53.44,53.55,45,132859,2.03,2.04,
2026-01-16,00:33:18.886,1064174495,95.33,27418329,28761472,1064174495,100.00,-1,-1,1064174529,96.22,37924800,39413871,1064174529,100.00,-1,-1,1064174596,95.93,31901137,33255456,1064174596,100.00,-1,-1,1064174555,95.70,31826477,33255454,1064174555,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997663856,0.00,0.00,0.00,876399,53.49,53.65,45,131848,2.02,2.02,
2026-01-16,00:33:19.889,1063672024,96.09,39311517,40910462,1063672024,100.00,-1,-1,1063671979,96.14,37875884,39395258,1063671979,100.00,-1,-1,1063671943,95.83,35148719,36678342,1063671943,100.00,-1,-1,1063671957,95.41,28996730,30390627,1063671957,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997192151,0.00,0.00,0.00,875565,53.44,53.60,45,131602,2.01,2.02,
2026-01-16,00:33:20.885,1063623638,94.31,30395653,32231019,1063623638,100.00,-1,-1,1063623503,93.90,30264084,32231015,1063623503,100.00,-1,-1,1063623462,94.14,26350061,27990091,1063623462,100.00,-1,-1,1063623396,94.25,33415798,35454113,1063623396,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997146743,0.00,0.00,0.00,875674,53.45,53.55,44,135167,2.07,2.07,
2026-01-16,00:33:21.885,1063718541,95.63,26770338,27992593,1063718541,100.00,-1,-1,1063718614,95.47,25389149,26592965,1063718614,100.00,-1,-1,1063718525,95.90,30002174,31285838,1063718525,100.00,-1,-1,1063718561,95.45,26718650,27992593,1063718561,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997236443,0.00,0.00,0.00,875483,53.44,53.60,44,131299,2.01,2.01,
2026-01-16,00:33:22.885,1064736203,94.85,26576451,28019373,1064736203,100.00,-1,-1,1064736288,95.23,37553366,39434677,1064736288,100.00,-1,-1,1064736382,95.07,32654442,34346334,1064736382,100.00,-1,-1,1064736471,94.62,32496947,34346337,1064736471,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998190429,0.00,0.00,0.00,877501,53.56,53.67,44,133494,2.04,2.05,
2026-01-16,00:33:23.886,1064732761,95.25,36218781,38026170,1064732761,100.00,-1,-1,1064732829,95.05,34897254,36714925,1064732829,100.00,-1,-1,1064732930,94.67,29647643,31315674,1064732930,100.00,-1,-1,1064732807,95.05,36143715,38026171,1064732807,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998187420,0.00,0.00,0.00,876503,53.50,53.60,44,132643,2.03,2.03,
2026-01-16,00:33:24.885,1063675265,94.37,27130114,28747980,1063675265,100.00,-1,-1,1063675104,94.71,33581573,35455836,1063675104,100.00,-1,-1,1063675010,94.72,35983963,37988393,1063675010,100.00,-1,-1,1063675052,94.40,28688631,30390715,1063675052,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997194850,0.00,0.00,0.00,875609,53.44,53.60,44,132859,2.03,2.04,
2026-01-16,00:33:25.888,1063716666,91.22,16171660,17728611,1063716666,100.00,-1,-1,1063716766,91.58,15970230,17437979,1063716766,100.00,-1,-1,1063716822,91.49,15697011,17156722,1063716822,100.00,-1,-1,1063716857,91.75,16826061,18339945,1063716857,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997241384,0.00,0.00,0.00,875611,53.44,53.55,44,139735,2.14,2.14,
2026-01-16,00:33:26.889,1064504402,90.53,13767806,15207205,1064504402,100.00,-1,-1,1064504198,90.29,14135095,15654473,1064504198,100.00,-1,-1,1064504074,91.14,16727323,18353518,1064504074,100.00,-1,-1,1064504012,89.92,13873162,15427594,1064504012,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997966014,0.00,0.00,0.00,876540,53.50,53.61,44,143172,2.19,2.19,
2026-01-16,00:33:27.886,1065236711,88.99,11999728,13484009,1065236711,100.00,-1,-1,1065236787,88.57,12579754,14203157,1065236787,100.00,-1,-1,1065236755,89.25,12847577,14395091,1065236755,100.00,-1,-1,1065236785,88.50,13864159,15665246,1065236785,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998659576,0.00,0.00,0.00,877307,53.55,53.65,44,147064,2.25,2.25,
2026-01-16,00:33:28.890,1063668924,94.61,22871285,24174293,1063668924,100.00,-1,-1,1063668879,94.83,23458537,24736485,1063668879,100.00,-1,-1,1063668902,95.43,28196059,29546358,1063668902,100.00,-1,-1,1063668950,94.98,26585681,27991288,1063668950,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997189615,0.00,0.00,0.00,875628,53.44,53.60,44,133671,2.05,2.05,
2026-01-16,00:33:29.885,1063622195,95.15,27352420,28746545,1063622195,100.00,-1,-1,1063622398,94.82,26539191,27990063,1063622398,100.00,-1,-1,1063622549,94.94,27291478,28746555,1063622549,100.00,-1,-1,1063622495,94.92,27285895,28746553,1063622495,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997145896,0.00,0.00,0.00,875589,53.44,53.55,44,135670,2.08,2.08,
2026-01-16,00:33:30.886,1064757008,96.69,39596068,40952192,1064757008,100.00,-1,-1,1064756844,96.66,41167945,42590273,1064756844,100.00,-1,-1,1064756690,96.10,33005842,34346990,1064756690,100.00,-1,-1,1064756719,96.27,35346869,36715748,1064756719,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998209122,0.00,0.00,0.00,876466,53.50,53.60,44,131110,2.01,2.01,
2026-01-16,00:33:31.890,1064767905,94.52,27201074,28777510,1064767905,100.00,-1,-1,1064767915,95.27,34980071,36716135,1064767915,100.00,-1,-1,1064767991,94.72,29663470,31316705,1064767991,100.00,-1,-1,1064767986,94.51,25802434,27301743,1064767986,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998220314,0.00,0.00,0.00,877382,53.55,53.66,44,133032,2.04,2.04,
2026-01-16,00:33:32.890,1068154273,96.69,36884944,38148366,1068154273,100.00,-1,-1,1068154323,95.84,30108320,31416303,1068154323,100.00,-1,-1,1068154305,96.89,38329006,39561270,1068154305,100.00,-1,-1,1068154318,96.04,31086600,32368312,1068154318,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,1001393948,0.00,0.00,0.00,879057,53.65,53.60,44,131012,2.00,2.00,
2026-01-16,00:33:33.891,1063686801,95.51,30786637,32232933,1063686801,100.00,-1,-1,1063686795,95.76,29102230,30391051,1063686795,100.00,-1,-1,1063686810,95.39,28185936,29546855,1063686810,100.00,-1,-1,1063686800,95.27,27387316,28748291,1063686800,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997206481,0.00,0.00,0.00,875705,53.45,53.56,44,134027,2.05,2.05,
2026-01-16,00:33:34.890,1064849092,95.96,30055230,31319090,1064849092,100.00,-1,-1,1064849149,95.32,25376211,26621228,1064849149,100.00,-1,-1,1064849184,96.00,32976703,34349973,1064849184,100.00,-1,-1,1064849175,95.64,26801869,28022346,1064849175,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998296791,0.00,0.00,0.00,877298,53.55,53.65,43,131917,2.02,2.02,
2026-01-16,00:33:35.891,1064739217,93.69,24330456,25969249,1064739217,100.00,-1,-1,1064739141,93.23,23634528,25350931,1064739141,100.00,-1,-1,1064739146,93.25,20685577,22182065,1064739146,100.00,-1,-1,1064739175,92.93,24133376,25969248,1064739175,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998192973,0.00,0.00,0.00,876423,53.49,53.60,44,134833,2.06,2.07,
2026-01-16,00:33:36.891,1064742711,95.60,35100569,36715265,1064742711,100.00,-1,-1,1064742685,94.88,27302043,28776829,1064742685,100.00,-1,-1,1064742691,95.45,35044724,36715265,1064742691,100.00,-1,-1,1064742688,94.97,30640937,32264929,1064742688,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,998196495,0.00,0.00,0.00,876384,53.49,53.60,44,132079,2.02,2.02,
2026-01-16,00:33:37.895,1063664460,92.53,20941110,22631158,1063664460,100.00,-1,-1,1063664590,92.60,22384332,24174195,1063664590,100.00,-1,-1,1063664595,92.35,20898795,22631161,1063664595,100.00,-1,-1,1063664568,92.68,24644831,26591614,1063664568,100.00,-1,-1,0,-nan,-1,-1,0,-nan,-1,-1,997184755,0.00,0.00,0.00,875653,53.45,53.61,43,137040,2.10,2.10,
